Date,Open,High,Low,Close,Date
11-Jan-2017,8327.8,8389,8322.25,8380.65,1/11/17
10-Jan-2017,8262.7,8293.8,8261,8288.6,1/10/17
09-Jan-2017,8259.35,8263,8227.75,8236.05,1/9/17
06-Jan-2017,8281.85,8306.85,8233.25,8243.8,1/6/17
05-Jan-2017,8226.65,8282.65,8223.7,8273.8,1/5/17
04-Jan-2017,8202.65,8218.5,8180.9,8190.5,1/4/17
03-Jan-2017,8196.05,8219.1,8148.6,8192.25,1/3/17
02-Jan-2017,8210.1,8212,8133.8,8179.5,1/2/17
30-Dec-2016,8119.65,8197,8114.75,8185.8,12/30/16
29-Dec-2016,8030.6,8111.1,8020.8,8103.6,12/29/16
28-Dec-2016,8047.55,8100.55,8028.4,8034.85,12/28/16
27-Dec-2016,7915.05,8044.65,7903.7,8032.85,12/27/16
26-Dec-2016,7965.1,7970.05,7893.8,7908.25,12/26/16
23-Dec-2016,7972.5,8022.6,7942.05,7985.75,12/23/16
22-Dec-2016,8043.85,8046.45,7964.95,7979.1,12/22/16
21-Dec-2016,8105.85,8112.55,8053.25,8061.3,12/21/16
20-Dec-2016,8110.6,8124.1,8062.75,8082.4,12/20/16
19-Dec-2016,8126,8132.5,8094.85,8104.35,12/19/16
16-Dec-2016,8178.2,8178.7,8127.45,8139.45,12/16/16
15-Dec-2016,8128.4,8225.9,8121.95,8153.6,12/15/16
14-Dec-2016,8229.35,8229.4,8165.1,8182.45,12/14/16
13-Dec-2016,8196.15,8228.85,8155.8,8221.8,12/13/16
12-Dec-2016,8230.65,8230.65,8154.45,8170.8,12/12/16
09-Dec-2016,8271.7,8274.95,8241.95,8261.75,12/9/16
08-Dec-2016,8152.1,8256.25,8151.75,8246.85,12/8/16
07-Dec-2016,8168.4,8190.45,8077.5,8102.05,12/7/16
06-Dec-2016,8153.15,8178.7,8130.85,8143.15,12/6/16
05-Dec-2016,8088.75,8141.9,8056.85,8128.75,12/5/16
02-Dec-2016,8153.55,8159.3,8070.05,8086.8,12/2/16
01-Dec-2016,8244,8250.8,8185.05,8192.9,12/1/16
30-Nov-2016,8172.15,8234.25,8139.25,8224.5,11/30/16
29-Nov-2016,8131.55,8197.35,8128.7,8142.15,11/29/16
28-Nov-2016,8080.65,8146.5,8066.5,8126.9,11/28/16
25-Nov-2016,8007.95,8122.25,7976.75,8114.3,11/25/16
24-Nov-2016,8011.8,8024.85,7952.55,7965.5,11/24/16
23-Nov-2016,8051.2,8055.2,7973.1,8033.3,11/23/16
22-Nov-2016,7989.15,8019.05,7938.15,8002.3,11/22/16
21-Nov-2016,8102.1,8102.45,7916.4,7929.1,11/21/16
18-Nov-2016,8097.55,8128.95,8048.3,8074.1,11/18/16
17-Nov-2016,8105.1,8151.25,8060.3,8079.95,11/17/16
16-Nov-2016,8205.65,8210.05,8089.4,8111.6,11/16/16
15-Nov-2016,8284.85,8288.55,8093.2,8108.45,11/15/16
11-Nov-2016,8456.65,8460.6,8284.95,8296.3,11/11/16
10-Nov-2016,8555.6,8598.45,8510.7,8525.75,11/10/16
09-Nov-2016,8067.5,8476.2,8002.25,8432,11/9/16
08-Nov-2016,8540,8559.4,8480.1,8543.55,11/8/16
07-Nov-2016,8535.75,8535.85,8481.45,8497.05,11/7/16
04-Nov-2016,8503.6,8504,8400.25,8433.75,11/4/16
03-Nov-2016,8499.85,8537.65,8476.15,8484.95,11/3/16
02-Nov-2016,8542.8,8549.5,8504.85,8514,11/2/16
01-Nov-2016,8653.15,8669.6,8614.5,8626.25,11/1/16
30-Oct-2016,8672.35,8678.25,8616.25,8625.7,10/30/16
28-Oct-2016,8625,8653.75,8581.75,8638,10/28/16
27-Oct-2016,8607.1,8624.85,8550.25,8615.25,10/27/16
26-Oct-2016,8657.3,8657.3,8596.6,8615.25,10/26/16
25-Oct-2016,8721.7,8722.65,8663.45,8691.3,10/25/16
24-Oct-2016,8709.85,8736.95,8684.15,8708.95,10/24/16
21-Oct-2016,8708.6,8709.1,8652.05,8693.05,10/21/16
20-Oct-2016,8693.35,8727,8678.3,8699.4,10/20/16
19-Oct-2016,8697.5,8698.75,8636.7,8659.1,10/19/16
18-Oct-2016,8556.05,8685.1,8555.9,8677.9,10/18/16
17-Oct-2016,8612.95,8615.4,8506.15,8520.4,10/17/16
14-Oct-2016,8594,8604.45,8549.8,8583.4,10/14/16
13-Oct-2016,8671.5,8681.55,8541.35,8573.35,10/13/16
10-Oct-2016,8735.35,8745.8,8703.95,8708.8,10/10/16
07-Oct-2016,8721.7,8723.7,8663.8,8697.6,10/7/16
06-Oct-2016,8768.7,8781.15,8684.65,8709.55,10/6/16
05-Oct-2016,8806.35,8806.95,8731.4,8743.95,10/5/16
04-Oct-2016,8770,8783.65,8736.1,8769.15,10/4/16
03-Oct-2016,8666.15,8745.2,8635,8738.1,10/3/16
30-Sep-2016,8581.5,8637.15,8555.2,8611.15,9/30/16
29-Sep-2016,8792.7,8800.65,8558.25,8591.25,9/29/16
28-Sep-2016,8711.2,8767.05,8703.15,8745.15,9/28/16
27-Sep-2016,8748.9,8768.5,8690.5,8706.4,9/27/16
26-Sep-2016,8807.9,8809.55,8715.1,8723.05,9/26/16
23-Sep-2016,8880.75,8885.2,8820.3,8831.55,9/23/16
22-Sep-2016,8873.35,8893.35,8837.8,8867.45,9/22/16
21-Sep-2016,8790.3,8826.85,8757.3,8777.15,9/21/16
20-Sep-2016,8816.1,8816.45,8759.3,8775.9,9/20/16
19-Sep-2016,8788.45,8824.3,8774.2,8808.4,9/19/16
16-Sep-2016,8780.85,8847.65,8750.5,8779.85,9/16/16
15-Sep-2016,8743.85,8751.95,8704.35,8742.55,9/15/16
14-Sep-2016,8710.65,8739.85,8688.9,8726.6,9/14/16
12-Sep-2016,8732.95,8746.95,8699.4,8715.6,9/12/16
09-Sep-2016,8934.3,8939.15,8858.7,8866.7,9/9/16
08-Sep-2016,8915.5,8960.35,8896,8952.5,9/8/16
07-Sep-2016,8968.7,8968.7,8913.35,8917.95,9/7/16
06-Sep-2016,8852.7,8950.85,8848.45,8943,9/6/16
02-Sep-2016,8796.35,8824.1,8768.2,8809.65,9/2/16
01-Sep-2016,8793.6,8813.25,8759.95,8774.65,9/1/16
31-Aug-2016,8754.05,8819.2,8754.05,8786.2,8/31/16
30-Aug-2016,8646.75,8750.6,8642.25,8744.35,8/30/16
29-Aug-2016,8583.75,8622,8543.75,8607.45,8/29/16
26-Aug-2016,8614.35,8622.95,8547.55,8572.55,8/26/16
25-Aug-2016,8668.85,8683.05,8583.65,8592.2,8/25/16
24-Aug-2016,8648.5,8661.05,8620.9,8650.3,8/24/16
23-Aug-2016,8628.35,8642.15,8580,8632.6,8/23/16
22-Aug-2016,8667,8684.85,8614,8629.15,8/22/16
19-Aug-2016,8694.3,8696.6,8647.1,8666.9,8/19/16
18-Aug-2016,8648.85,8690.7,8645.05,8673.25,8/18/16
17-Aug-2016,8639.8,8667.1,8603.6,8624.05,8/17/16
16-Aug-2016,8670.25,8682.35,8600.45,8642.55,8/16/16
12-Aug-2016,8605.45,8684.3,8604.45,8672.15,8/12/16
11-Aug-2016,8572.8,8601.15,8540.05,8592.15,8/11/16
10-Aug-2016,8686.7,8690.1,8564.6,8575.3,8/10/16
09-Aug-2016,8727.8,8728.35,8638.2,8678.25,8/9/16
08-Aug-2016,8712.85,8723.5,8697.6,8711.35,8/8/16
05-Aug-2016,8600.2,8689.4,8590.15,8683.15,8/5/16
04-Aug-2016,8599.95,8601.4,8518.15,8551.1,8/4/16
03-Aug-2016,8635.2,8635.45,8529.6,8544.85,8/3/16
02-Aug-2016,8647.45,8687.2,8611.4,8622.9,8/2/16
01-Aug-2016,8654.3,8711.3,8590.5,8636.55,8/1/16
29-Jul-2016,8668.3,8670.35,8631.15,8638.5,7/29/16
28-Jul-2016,8636.95,8674.7,8625.25,8666.3,7/28/16
27-Jul-2016,8599.4,8665,8572.05,8615.8,7/27/16
26-Jul-2016,8633.75,8644.9,8577.15,8590.65,7/26/16
25-Jul-2016,8519.95,8641.15,8517.2,8635.65,7/25/16
22-Jul-2016,8519.65,8548.95,8489.8,8541.2,7/22/16
21-Jul-2016,8582.7,8585.25,8503.45,8510.1,7/21/16
20-Jul-2016,8515.45,8569.9,8512.55,8565.85,7/20/16
19-Jul-2016,8514.3,8540.05,8476.7,8528.55,7/19/16
18-Jul-2016,8564.05,8587.1,8494.35,8508.7,7/18/16
15-Jul-2016,8565.45,8594.8,8510.05,8541.4,7/15/16
14-Jul-2016,8515.75,8571.4,8500.7,8565,7/14/16
13-Jul-2016,8540.45,8550.25,8493.55,8519.5,7/13/16
12-Jul-2016,8502.6,8526.6,8479.2,8521.05,7/12/16
11-Jul-2016,8413.35,8475.25,8407.05,8467.9,7/11/16
08-Jul-2016,8350,8353.3,8287.55,8323.2,7/8/16
07-Jul-2016,8342,8361.95,8317.7,8337.9,7/7/16
05-Jul-2016,8379.3,8381.45,8319.95,8335.95,7/5/16
04-Jul-2016,8376.75,8398.45,8364.7,8370.7,7/4/16
01-Jul-2016,8313.05,8356.75,8308.65,8328.35,7/1/16
30-Jun-2016,8260.25,8308.15,8242.1,8287.75,6/30/16
29-Jun-2016,8173.1,8212.4,8157.65,8204,6/29/16
28-Jun-2016,8096.05,8146.35,8086.85,8127.85,6/28/16
27-Jun-2016,8039.35,8120.65,8039.35,8094.7,6/27/16
24-Jun-2016,8029.1,8100.7,7927.05,8088.6,6/24/16
23-Jun-2016,8201.15,8285.6,8188.3,8270.45,6/23/16
22-Jun-2016,8213.65,8238.35,8153.25,8203.7,6/22/16
21-Jun-2016,8255.4,8257.25,8202.15,8219.9,6/21/16
20-Jun-2016,8115.75,8244.15,8107.35,8238.5,6/20/16
17-Jun-2016,8176.65,8195.25,8135.8,8170.2,6/17/16
16-Jun-2016,8180.65,8180.65,8074.45,8140.75,6/16/16
15-Jun-2016,8139.4,8213.2,8123.15,8206.6,6/15/16
14-Jun-2016,8134.4,8134.95,8069.5,8108.85,6/14/16
13-Jun-2016,8102.25,8125.25,8063.9,8110.6,6/13/16
10-Jun-2016,8180.25,8265.6,8162.85,8170.05,6/10/16
09-Jun-2016,8273.35,8273.35,8184.6,8203.6,6/9/16
08-Jun-2016,8285.5,8288.9,8252.05,8273.05,6/8/16
07-Jun-2016,8235.55,8294.95,8216.4,8266.45,6/7/16
06-Jun-2016,8228.75,8234.7,8186.05,8201.05,6/6/16
03-Jun-2016,8246.2,8262,8209.85,8220.8,6/3/16
02-Jun-2016,8156.9,8229.5,8154.75,8218.95,6/2/16
01-Jun-2016,8179.2,8215.35,8171.05,8179.95,6/1/16
31-May-2016,8209.85,8213.6,8134.3,8160.1,5/31/16
30-May-2016,8166.5,8200,8150.8,8178.5,5/30/16
27-May-2016,8081.95,8164.2,8077.05,8156.65,5/27/16
26-May-2016,7974.45,8083,7948.5,8069.65,5/26/16
25-May-2016,7811.8,7941.2,7809.3,7934.9,5/25/16
24-May-2016,7738.05,7761.55,7715.8,7748.85,5/24/16
23-May-2016,7813.95,7820.6,7722.2,7731.05,5/23/16
20-May-2016,7792.2,7812.4,7735.75,7749.7,5/20/16
19-May-2016,7875.5,7876.2,7766.8,7783.4,5/19/16
18-May-2016,7846.75,7882.05,7810.75,7870.15,5/18/16
17-May-2016,7896.85,7940.1,7879.7,7890.75,5/17/16
16-May-2016,7831.2,7873.9,7772.15,7860.75,5/16/16
13-May-2016,7881,7881,7784.2,7814.9,5/13/16
12-May-2016,7871.45,7916.05,7849.65,7900.4,5/12/16
11-May-2016,7804.65,7893.1,7780.9,7848.85,5/11/16
10-May-2016,7873.55,7896.9,7837.7,7887.8,5/10/16
09-May-2016,7755.25,7873.65,7753.55,7866.05,5/9/16
06-May-2016,7717.65,7738.9,7678.35,7733.45,5/6/16
05-May-2016,7731,7777.55,7706.85,7735.5,5/5/16
04-May-2016,7724.15,7749,7697.25,7706.55,5/4/16
03-May-2016,7824.8,7890.25,7735.15,7747,5/3/16
02-May-2016,7822.7,7829.8,7777.3,7805.9,5/2/16
29-Apr-2016,7844.25,7889.05,7788.7,7849.8,4/29/16
28-Apr-2016,7967.4,7992,7834.45,7847.25,4/28/16
27-Apr-2016,7942,7991,7940.55,7979.9,4/27/16
26-Apr-2016,7828.15,7974.5,7822.55,7962.65,4/26/16
25-Apr-2016,7894.8,7911,7827,7855.05,4/25/16
22-Apr-2016,7891.8,7923.35,7873.35,7899.3,4/22/16
21-Apr-2016,7953.65,7978.45,7884.1,7912.05,4/21/16
20-Apr-2016,7950.05,7950.4,7877.55,7914.75,4/20/16
18-Apr-2016,7908.15,7920.6,7842.75,7914.7,4/18/16
13-Apr-2016,7777.15,7864.8,7772.2,7850.45,4/13/16
12-Apr-2016,7669.25,7717.4,7663.35,7708.95,4/12/16
11-Apr-2016,7577.8,7678.8,7516.85,7671.4,4/11/16
08-Apr-2016,7542.35,7569.35,7526.7,7555.2,4/8/16
07-Apr-2016,7630.4,7630.75,7535.85,7546.45,4/7/16
06-Apr-2016,7636.05,7638.65,7591.75,7614.35,4/6/16
05-Apr-2016,7736.3,7736.3,7588.65,7603.2,4/5/16
04-Apr-2016,7733.15,7764.45,7704.4,7758.8,4/4/16
01-Apr-2016,7718.05,7740.15,7666.1,7713.05,4/1/16
29-Mar-2016,7606.55,7652.9,7582.25,7597,3/29/16
28-Mar-2016,7741,7749.4,7587.7,7615.1,3/28/16
23-Mar-2016,7717.45,7726.85,7670.6,7716.5,3/23/16
22-Mar-2016,7695.55,7728.2,7643.8,7714.9,3/22/16
21-Mar-2016,7619.2,7713.55,7617.7,7704.25,3/21/16
18-Mar-2016,7534.65,7613.6,7517.9,7604.35,3/18/16
17-Mar-2016,7557.4,7585.3,7479.4,7512.55,3/17/16
16-Mar-2016,7457.05,7508,7405.15,7498.75,3/16/16
15-Mar-2016,7535.85,7545.2,7452.8,7460.6,3/15/16
14-Mar-2016,7542.6,7583.7,7515.05,7538.75,3/14/16
11-Mar-2016,7484.85,7543.95,7460.6,7510.2,3/11/16
10-Mar-2016,7545.35,7547.1,7447.4,7486.15,3/10/16
09-Mar-2016,7436.1,7539,7424.3,7531.8,3/9/16
08-Mar-2016,7486.4,7527.15,7442.15,7485.3,3/8/16
04-Mar-2016,7505.4,7505.9,7444.1,7485.35,3/4/16
03-Mar-2016,7429.55,7483.95,7406.05,7475.6,3/3/16
02-Mar-2016,7321.7,7380.35,7308.15,7368.85,3/2/16
01-Mar-2016,7038.25,7235.5,7035.1,7222.3,3/1/16
29-Feb-2016,7050.45,7094.6,6825.8,6987.05,2/29/16
26-Feb-2016,7039.3,7052.9,6985.1,7029.75,2/26/16
25-Feb-2016,7029.85,7034.2,6961.4,6970.6,2/25/16
24-Feb-2016,7075,7090.8,7009.75,7018.7,2/24/16
23-Feb-2016,7240.3,7241.7,7090.7,7109.55,2/23/16
22-Feb-2016,7208.85,7252.4,7200.7,7234.55,2/22/16
19-Feb-2016,7170.55,7226.85,7145.95,7210.75,2/19/16
18-Feb-2016,7177.4,7215.1,7127.85,7191.75,2/18/16
17-Feb-2016,7058.85,7123.7,6960.65,7108.45,2/17/16
16-Feb-2016,7201.25,7204.65,7037.7,7048.25,2/16/16
15-Feb-2016,7057.35,7182.8,7056.8,7162.95,2/15/16
12-Feb-2016,7023.65,7034.8,6869,6980.95,2/12/16
11-Feb-2016,7203.6,7208.65,6959.95,6976.35,2/11/16
10-Feb-2016,7264.3,7271.85,7177.75,7215.7,2/10/16
09-Feb-2016,7303.95,7323.45,7275.15,7298.2,2/9/16
08-Feb-2016,7489.7,7512.55,7363.2,7387.25,2/8/16
05-Feb-2016,7418.25,7503.15,7406.65,7489.1,2/5/16
04-Feb-2016,7411.45,7457.05,7365.95,7404,2/4/16
03-Feb-2016,7392.45,7419.4,7350.3,7361.8,2/3/16
02-Feb-2016,7566.65,7576.3,7428.05,7455.55,2/2/16
01-Feb-2016,7589.5,7600.45,7541.25,7555.95,2/1/16
29-Jan-2016,7413.35,7575.65,7402.8,7563.55,1/29/16
28-Jan-2016,7426.5,7468.85,7409.6,7424.65,1/28/16
27-Jan-2016,7469.6,7477.9,7419.7,7437.75,1/27/16
25-Jan-2016,7468.75,7487.15,7421.2,7436.15,1/25/16
22-Jan-2016,7355.7,7433.4,7327.6,7422.45,1/22/16
21-Jan-2016,7376.65,7398.7,7250,7276.8,1/21/16
20-Jan-2016,7357,7470.9,7241.5,7309.3,1/20/16
19-Jan-2016,7381.8,7462.75,7364.15,7435.1,1/19/16
18-Jan-2016,7420.35,7463.65,7336.4,7351,1/18/16
15-Jan-2016,7561.65,7566.5,7427.3,7437.8,1/15/16
14-Jan-2016,7467.4,7604.8,7443.8,7536.8,1/14/16
13-Jan-2016,7557.9,7590.95,7425.8,7562.4,1/13/16
12-Jan-2016,7587.2,7588.3,7487.8,7510.3,1/12/16
11-Jan-2016,7527.45,7605.1,7494.35,7563.85,1/11/16
08-Jan-2016,7611.65,7634.1,7581.05,7601.35,1/8/16
07-Jan-2016,7673.35,7674.95,7556.6,7568.3,1/7/16
06-Jan-2016,7788.05,7800.95,7721.2,7741,1/6/16
05-Jan-2016,7828.4,7831.2,7763.25,7784.65,1/5/16
04-Jan-2016,7924.55,7937.55,7781.1,7791.3,1/4/16
01-Jan-2016,7938.45,7972.55,7909.8,7963.2,1/1/16
31-Dec-2015,7897.8,7955.55,7891.15,7946.35,12/31/15
30-Dec-2015,7938.6,7944.75,7889.85,7896.25,12/30/15
29-Dec-2015,7929.2,7942.15,7902.75,7928.95,12/29/15
28-Dec-2015,7863.2,7937.2,7863,7925.15,12/28/15
24-Dec-2015,7888.75,7888.75,7835.5,7861.05,12/24/15
23-Dec-2015,7830.45,7871.45,7826.1,7865.95,12/23/15
22-Dec-2015,7829.4,7846.3,7776.85,7786.1,12/22/15
21-Dec-2015,7745.65,7840.75,7733.45,7834.45,12/21/15
